date,transactions
2016-09-13,77181.55925925926
2016-09-14,77238.11851851852
2016-09-15,77294.67777777778
2016-09-16,77351.23703703703
2016-09-17,77407.79629629629
2016-09-18,77464.35555555555
2016-09-19,77520.91481481481
2016-09-20,77577.47407407407
2016-09-21,77634.03333333334
2016-09-22,77690.5925925926
2016-09-23,77747.15185185186
2016-09-24,77803.71111111112
2016-09-25,77860.27037037037
2016-09-26,77916.82962962963
2016-09-27,77973.38888888889
2016-09-28,78029.94814814815
2016-09-29,78086.50740740741
2016-09-30,78143.06666666667
2016-10-01,78199.62592592592
2016-10-02,78256.18518518518
2016-10-03,78312.74444444444
2016-10-04,78369.3037037037
2016-10-05,78425.86296296296
2016-10-06,78482.42222222222
2016-10-07,78538.98148148147
2016-10-08,78595.54074074075
2016-10-09,78652.1
2016-10-10,78708.65925925926
2016-10-11,78765.21851851852
2016-10-12,78821.77777777778
2016-10-13,78878.33703703704
2016-10-14,78934.8962962963
2016-10-15,78991.45555555556
2016-10-16,79048.01481481481
2016-10-17,79104.57407407407
2016-10-18,79161.13333333333
2016-10-19,79217.69259259259
2016-10-20,79274.25185185185
2016-10-21,79330.8111111111
2016-10-22,79387.37037037036
2016-10-23,79443.92962962962
2016-10-24,79500.48888888888
2016-10-25,79557.04814814815
2016-10-26,79613.60740740741
2016-10-27,79670.16666666667
2016-10-28,79726.72592592593
2016-10-29,79783.28518518519
2016-10-30,79839.84444444445
2016-10-31,79896.4037037037
2016-11-01,79952.96296296296
2016-11-02,80009.52222222222
2016-11-03,80066.08148148148
2016-11-04,80122.64074074074
2016-11-05,80179.2
2016-11-06,80235.75925925926
2016-11-07,80292.31851851851
2016-11-08,80348.87777777777
2016-11-09,80405.43703703703
2016-11-10,80461.9962962963
2016-11-11,80518.55555555556
2016-11-12,80575.11481481482
2016-11-13,80631.67407407408
2016-11-14,80688.23333333334
2016-11-15,80744.7925925926
2016-11-16,80801.35185185185
2016-11-17,80857.91111111111
2016-11-18,80914.47037037037
2016-11-19,80971.02962962963
2016-11-20,81027.58888888889
2016-11-21,81084.14814814815
2016-11-22,81140.7074074074
2016-11-23,81197.26666666666
2016-11-24,81253.82592592592
2016-11-25,81310.38518518518
2016-11-26,81366.94444444444
2016-11-27,81423.5037037037
2016-11-28,81480.06296296297
2016-11-29,81536.62222222223
2016-11-30,81593.18148148149
2016-12-01,81649.74074074074
2016-12-02,81706.3
2016-12-03,81762.85925925926
2016-12-04,81819.41851851852
2016-12-05,81875.97777777778
2016-12-06,81932.53703703704
2016-12-07,81989.0962962963
2016-12-08,82045.65555555555
2016-12-09,82102.21481481481
2016-12-10,82158.77407407407
2016-12-11,82215.33333333333
2016-12-12,82271.89259259259
2016-12-13,82328.45185185186
2016-12-14,82385.01111111112
2016-12-15,82441.57037037038
2016-12-16,82498.12962962964
2016-12-17,82554.6888888889
2016-12-18,82611.24814814815
2016-12-19,82667.80740740741
2016-12-20,82724.36666666667
2016-12-21,82780.92592592593
2016-12-22,82837.48518518519
2016-12-23,82894.04444444444
2016-12-24,82950.6037037037
2016-12-25,83007.16296296296
2016-12-26,83063.72222222222
2016-12-27,83120.28148148148
2016-12-28,83176.84074074074
2016-12-29,83233.4
2016-12-30,83289.95925925925
2016-12-31,83346.51851851853
2017-01-01,83403.07777777778
2017-01-02,83459.63703703704
2017-01-03,83516.1962962963
2017-01-04,83572.75555555556
2017-01-05,83629.31481481482
2017-01-06,83685.87407407408
2017-01-07,83742.43333333333
2017-01-08,83798.99259259259
2017-01-09,83855.55185185185
2017-01-10,83912.11111111111
2017-01-11,83968.67037037037
2017-01-12,84025.22962962963
2017-01-13,84081.78888888888
2017-01-14,84138.34814814814
2017-01-15,84194.9074074074
2017-01-16,84251.46666666667
2017-01-17,84308.02592592593
2017-01-18,84364.58518518519
2017-01-19,84421.14444444445
2017-01-20,84477.70370370371
2017-01-21,84534.26296296297
2017-01-22,84590.82222222222
2017-01-23,84647.38148148148
2017-01-24,84703.94074074074
2017-01-25,84760.5
2017-01-26,84817.05925925926
2017-01-27,84873.61851851852
2017-01-28,84930.17777777778
2017-01-29,84986.73703703703
2017-01-30,85043.29629629629
2017-01-31,85099.85555555555
2017-02-01,85156.41481481481
2017-02-02,85212.97407407407
2017-02-03,85269.53333333334
2017-02-04,85326.0925925926
2017-02-05,85382.65185185186
2017-02-06,85439.21111111112
2017-02-07,85495.77037037037
2017-02-08,85552.32962962963
2017-02-09,85608.88888888889
2017-02-10,85665.44814814815
2017-02-11,85722.00740740741
2017-02-12,85778.56666666667
2017-02-13,85835.12592592592
2017-02-14,85891.68518518518
2017-02-15,85948.24444444444
2017-02-16,86004.8037037037
2017-02-17,86061.36296296296
2017-02-18,86117.92222222223
2017-02-19,86174.48148148149
2017-02-20,86231.04074074075
2017-02-21,86287.6
2017-02-22,86344.15925925926
2017-02-23,86400.71851851852
2017-02-24,86457.27777777778
2017-02-25,86513.83703703704
2017-02-26,86570.3962962963
2017-02-27,86626.95555555556
2017-02-28,86683.51481481481
2017-03-01,86740.07407407407
2017-03-02,86796.63333333333
2017-03-03,86853.19259259259
2017-03-04,86909.75185185185
2017-03-05,86966.3111111111
2017-03-06,87022.87037037036
2017-03-07,87079.42962962962
2017-03-08,87135.98888888888
2017-03-09,87192.54814814815
2017-03-10,87249.10740740741
2017-03-11,87305.66666666667
2017-03-12,87362.22592592593
2017-03-13,87418.78518518519
2017-03-14,87475.34444444445
2017-03-15,87531.9037037037
2017-03-16,87588.46296296296
2017-03-17,87645.02222222222
2017-03-18,87701.58148148148
2017-03-19,87758.14074074074
2017-03-20,87814.7
2017-03-21,87871.25925925926
2017-03-22,87927.81851851851
2017-03-23,87984.37777777779
2017-03-24,88040.93703703705
2017-03-25,88097.4962962963
2017-03-26,88154.05555555556
2017-03-27,88210.61481481482
2017-03-28,88267.17407407408
2017-03-29,88323.73333333334
2017-03-30,88380.2925925926
2017-03-31,88436.85185185185
2017-04-01,88493.41111111111
2017-04-02,88549.97037037037
2017-04-03,88606.52962962963
2017-04-04,88663.08888888889
2017-04-05,88719.64814814815
2017-04-06,88776.2074074074
2017-04-07,88832.76666666666
2017-04-08,88889.32592592592
2017-04-09,88945.88518518518
2017-04-10,89002.44444444444
2017-04-11,89059.00370370371
2017-04-12,89115.56296296297
2017-04-13,89172.12222222223
2017-04-14,89228.68148148149
2017-04-15,89285.24074074074
2017-04-16,89341.8
2017-04-17,89398.35925925926
2017-04-18,89454.91851851852
2017-04-19,89511.47777777778
2017-04-20,89568.03703703704
2017-04-21,89624.5962962963
2017-04-22,89681.15555555555
2017-04-23,89737.71481481481
2017-04-24,89794.27407407407
2017-04-25,89850.83333333333
2017-04-26,89907.3925925926
2017-04-27,89963.95185185186
2017-04-28,90020.51111111112
2017-04-29,90077.07037037038
2017-04-30,90133.62962962964
2017-05-01,90190.1888888889
2017-05-02,90246.74814814815
2017-05-03,90303.30740740741
2017-05-04,90359.86666666667
2017-05-05,90416.42592592593
2017-05-06,90472.98518518519
2017-05-07,90529.54444444444
2017-05-08,90586.1037037037
2017-05-09,90642.66296296296
2017-05-10,90699.22222222222
2017-05-11,90755.78148148148
2017-05-12,90812.34074074074
2017-05-13,90868.9
2017-05-14,90925.45925925925
2017-05-15,90982.01851851853
2017-05-16,91038.57777777778
2017-05-17,91095.13703703704
2017-05-18,91151.6962962963
2017-05-19,91208.25555555556
2017-05-20,91264.81481481482
2017-05-21,91321.37407407408
2017-05-22,91377.93333333333
2017-05-23,91434.49259259259
2017-05-24,91491.05185185185
2017-05-25,91547.61111111111
2017-05-26,91604.17037037037
2017-05-27,91660.72962962963
2017-05-28,91717.28888888888
2017-05-29,91773.84814814814
2017-05-30,91830.40740740742
2017-05-31,91886.96666666667
2017-06-01,91943.52592592593
2017-06-02,92000.08518518519
2017-06-03,92056.64444444445
2017-06-04,92113.20370370371
2017-06-05,92169.76296296297
2017-06-06,92226.32222222222
2017-06-07,92282.88148148148
2017-06-08,92339.44074074074
2017-06-09,92396.0
2017-06-10,92452.55925925926
2017-06-11,92509.11851851852
2017-06-12,92565.67777777778
2017-06-13,92622.23703703703
2017-06-14,92678.79629629629
2017-06-15,92735.35555555555
2017-06-16,92791.91481481481
2017-06-17,92848.47407407407
2017-06-18,92905.03333333334
2017-06-19,92961.5925925926
2017-06-20,93018.15185185186
2017-06-21,93074.71111111112
2017-06-22,93131.27037037037
2017-06-23,93187.82962962963
2017-06-24,93244.38888888889
2017-06-25,93300.94814814815
2017-06-26,93357.50740740741
2017-06-27,93414.06666666667
2017-06-28,93470.62592592592
2017-06-29,93527.18518518518
2017-06-30,93583.74444444444
2017-07-01,93640.30370370371
2017-07-02,93696.86296296297
2017-07-03,93753.42222222223
2017-07-04,93809.98148148149
2017-07-05,93866.54074074075
2017-07-06,93923.1
2017-07-07,93979.65925925926
2017-07-08,94036.21851851852
2017-07-09,94092.77777777778
2017-07-10,94149.33703703704
2017-07-11,94205.8962962963
2017-07-12,94262.45555555556
2017-07-13,94319.01481481481
2017-07-14,94375.57407407407
2017-07-15,94432.13333333333
2017-07-16,94488.69259259259
2017-07-17,94545.25185185185
2017-07-18,94601.8111111111
2017-07-19,94658.37037037036
2017-07-20,94714.92962962962
2017-07-21,94771.48888888888
2017-07-22,94828.04814814815
2017-07-23,94884.60740740741
2017-07-24,94941.16666666667
2017-07-25,94997.72592592593
2017-07-26,95054.28518518519
2017-07-27,95110.84444444445
2017-07-28,95167.4037037037
2017-07-29,95223.96296296296
2017-07-30,95280.52222222222
2017-07-31,95337.08148148148
2017-08-01,95393.64074074074
2017-08-02,95450.2
2017-08-03,95506.75925925926
2017-08-04,95563.31851851853
2017-08-05,95619.87777777779
2017-08-06,95676.43703703705
2017-08-07,95732.9962962963
2017-08-08,95789.55555555556
2017-08-09,95846.11481481482
2017-08-10,95902.67407407408
2017-08-11,95959.23333333334
2017-08-12,96015.7925925926
2017-08-13,96072.35185185185
2017-08-14,96128.91111111111
2017-08-15,96185.47037037037
