date,transactions
2016-09-13,313.58124647389
2016-09-14,313.4471426046542
2016-09-15,319.93285803814933
2016-09-16,314.7110120634989
2016-09-17,314.63201481876416
2016-09-18,313.2910443450391
2016-09-19,314.94320114717493
2016-09-20,312.43611932199997
2016-09-21,313.7812040394492
2016-09-22,319.4273265500086
2016-09-23,313.74619680877043
2016-09-24,313.6451197996463
2016-09-25,320.278842399467
2016-09-26,313.68704164965993
2016-09-27,314.37599317098295
2016-09-28,314.9180935625227
2016-09-29,313.01010655742976
2016-09-30,313.39137901328144
2016-10-01,316.2618592754578
2016-10-02,312.14080792017256
2016-10-03,312.4259505369437
2016-10-04,313.8871260117978
2016-10-05,313.25133539516537
2016-10-06,309.58042624603945
2016-10-07,314.116049388638
2016-10-08,309.75745585563567
2016-10-09,309.99559726355955
2016-10-10,313.7912135752455
2016-10-11,318.2767662416879
2016-10-12,312.65443411004924
2016-10-13,312.8790247715785
2016-10-14,316.40484821811543
2016-10-15,317.15532792826934
2016-10-16,318.75537923507545
2016-10-17,313.6275938538191
2016-10-18,314.08734858417193
2016-10-19,316.39245846312303
2016-10-20,314.0630145046539
2016-10-21,313.8716133331812
2016-10-22,314.63794419406025
2016-10-23,318.1466347999841
2016-10-24,317.48067706891055
2016-10-25,310.6005054637031
2016-10-26,313.37003883205983
2016-10-27,313.0349453624616
2016-10-28,316.3696304941289
2016-10-29,316.83342666643694
2016-10-30,313.985623728397
2016-10-31,309.41113416514037
2016-11-01,313.81607399278647
2016-11-02,309.29246150577603
2016-11-03,313.98709936192796
2016-11-04,313.8602462591267
2016-11-05,310.2857865828856
2016-11-06,317.3808312160511
2016-11-07,312.863451640375
2016-11-08,316.61170142077015
2016-11-09,317.65735610912486
2016-11-10,320.27871641736357
2016-11-11,313.34921656847723
2016-11-12,315.83811692197344
2016-11-13,315.6484249171057
2016-11-14,310.10018880091405
2016-11-15,319.6688929882815
2016-11-16,319.86076191953003
2016-11-17,313.4999671680572
2016-11-18,313.6696478874796
2016-11-19,313.72546037761055
2016-11-20,312.6183714617665
2016-11-21,317.3214579392547
2016-11-22,320.2784496164332
2016-11-23,313.56722077675636
2016-11-24,313.1214225430843
2016-11-25,314.8574711837186
2016-11-26,316.4903642396221
2016-11-27,316.3408406858397
2016-11-28,313.35671091598067
2016-11-29,318.2429637032723
2016-11-30,316.4303834650981
2016-12-01,320.57284351228697
2016-12-02,310.7384475004168
2016-12-03,315.9101172515745
2016-12-04,317.7742349182261
2016-12-05,312.56020420069865
2016-12-06,313.9768494033882
2016-12-07,315.7236162388308
2016-12-08,313.0967566578933
2016-12-09,313.1293352559348
2016-12-10,313.5672984477343
2016-12-11,318.24689453815245
2016-12-12,316.01389577097007
2016-12-13,313.07364680048056
