date,transactions
2016-09-13,74985.99937943617
2016-09-14,78938.69054990908
2016-09-15,76063.73848065145
2016-09-16,82702.93678466247
2016-09-17,96462.23555960407
2016-09-18,90914.35915501798
2016-09-19,84263.3174102736
2016-09-20,81887.19511550787
2016-09-21,80049.86895140323
2016-09-22,75924.74078276224
2016-09-23,80253.3844502674
2016-09-24,94146.77397251275
2016-09-25,90199.06300809138
2016-09-26,78229.06017594923
2016-09-27,75532.79871737913
2016-09-28,76832.20882144391
2016-09-29,74441.57525322509
2016-09-30,81169.10147393866
2016-10-01,99465.31776201165
2016-10-02,93328.15223067501
2016-10-03,83336.28564449391
2016-10-04,82111.58568640855
2016-10-05,81715.70115867481
2016-10-06,77478.13391885866
2016-10-07,80542.66846090367
2016-10-08,97885.11574166924
2016-10-09,91996.70635983576
2016-10-10,78563.2826441876
2016-10-11,75424.51076151684
2016-10-12,77607.69076236042
2016-10-13,73721.41670523834
2016-10-14,80232.4158185197
2016-10-15,95354.38567719204
2016-10-16,92692.18994824133
2016-10-17,83491.38328954394
2016-10-18,81521.65608096059
2016-10-19,81364.34244728614
2016-10-20,77361.94053338341
2016-10-21,80624.17033804889
2016-10-22,97961.25812604232
2016-10-23,92613.65921753267
2016-10-24,80220.33133185949
2016-10-25,77137.23352223229
2016-10-26,77554.92328816776
2016-10-27,73424.63691652166
2016-10-28,78523.05574462171
2016-10-29,95659.52956680808
2016-10-30,92377.6727514356
2016-10-31,81341.01741286756
2016-11-01,79820.24262169845
2016-11-02,81141.16002795527
2016-11-03,77642.43158027786
2016-11-04,81605.50125051131
2016-11-05,100715.01839915625
2016-11-06,92702.97733795615
2016-11-07,81782.51557515757
2016-11-08,77234.02656010742
2016-11-09,77994.43847841688
2016-11-10,74643.58810790008
2016-11-11,78581.99574821019
2016-11-12,95822.63886145946
2016-11-13,91296.45967870283
2016-11-14,79919.84754277386
2016-11-15,78627.77728454125
2016-11-16,80571.30702090109
2016-11-17,77656.16512843914
2016-11-18,82129.83633984077
2016-11-19,100234.6713225589
2016-11-20,92701.26683514075
2016-11-21,83034.08602338206
2016-11-22,78529.14234198572
2016-11-23,78729.32006195653
2016-11-24,75165.62332443938
2016-11-25,78876.62319282614
2016-11-26,95958.33100720699
2016-11-27,90176.57992720918
2016-11-28,78547.36224410238
2016-11-29,75900.7197833352
2016-11-30,79049.98931164117
2016-12-01,77138.9477835983
2016-12-02,83401.86149800294
2016-12-03,100369.06826754574
2016-12-04,94594.57266331979
2016-12-05,84645.47792386971
2016-12-06,79517.28002031591
2016-12-07,80182.88449265476
2016-12-08,74960.79546123953
2016-12-09,79533.47689127664
2016-12-10,97092.35639493956
2016-12-11,91482.96667118894
2016-12-12,79784.3791505766
2016-12-13,76549.21733994302
2016-12-14,79417.44722092764
2016-12-15,76055.87776286645
2016-12-16,81681.3948371943
2016-12-17,98471.59896994919
2016-12-18,92421.61995717834
2016-12-19,82707.9514826704
2016-12-20,80428.69134397853
2016-12-21,81440.90485431859
2016-12-22,75580.53947946448
2016-12-23,79133.61811700507
2016-12-24,96789.31547443401
2016-12-25,91074.94580163722
2016-12-26,79222.31384640498
2016-12-27,76084.46401714915
2016-12-28,77890.42389185017
2016-12-29,74385.25949227589
2016-12-30,81877.26424261939
2016-12-31,98629.63699182462
2017-01-01,93877.77460064986
2017-01-02,83435.64641289538
2017-01-03,81203.82466574984
2017-01-04,82005.58544742556
2017-01-05,75225.39024491765
2017-01-06,79990.42633962768
2017-01-07,98839.23977836716
2017-01-08,91656.73206711262
2017-01-09,80054.7037096923
2017-01-10,76488.89178733467
2017-01-11,78555.02882479166
2017-01-12,75438.8700953857
2017-01-13,79716.21971194881
2017-01-14,96518.37162496602
2017-01-15,91629.33979072215
2017-01-16,81713.63646054258
2017-01-17,78155.99503632652
2017-01-18,81044.32204400164
2017-01-19,76955.10113183918
2017-01-20,80432.15952612982
2017-01-21,97606.95961535521
2017-01-22,91444.41805782043
2017-01-23,80461.91087216765
2017-01-24,76954.81381825442
2017-01-25,77997.74201348945
2017-01-26,74408.82044617744
2017-01-27,78625.13022995401
2017-01-28,95881.5267398938
2017-01-29,90983.67135625686
2017-01-30,81067.19768236417
2017-01-31,79179.0457717589
2017-02-01,81066.99164226819
2017-02-02,77735.96307246757
2017-02-03,81200.15816411866
2017-02-04,98715.42743791032
2017-02-05,92234.28775341768
2017-02-06,81274.03726196988
2017-02-07,77302.51359500355
2017-02-08,78341.22942512562
2017-02-09,75621.59667371161
2017-02-10,78553.79163545404
2017-02-11,94763.71222334146
2017-02-12,90336.09105753338
2017-02-13,79345.4618090802
2017-02-14,76693.52117851333
2017-02-15,79066.09176135177
2017-02-16,77649.77946432674
2017-02-17,81317.0889797366
2017-02-18,98451.96696256145
2017-02-19,92113.12859830823
2017-02-20,82274.30770215845
2017-02-21,78494.63383798602
2017-02-22,79149.02043804654
2017-02-23,74573.79422275882
2017-02-24,78374.6384646436
2017-02-25,95595.43606352773
2017-02-26,90375.67001560713
2017-02-27,79132.19573374419
2017-02-28,76946.44942745562
2017-03-01,79007.3847043232
2017-03-02,76897.32185778428
2017-03-03,82117.99005357023
2017-03-04,99820.76844696047
2017-03-05,93352.50623609239
2017-03-06,83019.65130136067
2017-03-07,79720.59263870594
2017-03-08,80165.71333422346
2017-03-09,76543.71004424171
2017-03-10,79167.51845852366
2017-03-11,95414.63065370971
2017-03-12,91044.16032749723
2017-03-13,78814.95043898938
2017-03-14,75516.78522125525
2017-03-15,78507.10149851888
2017-03-16,76330.01621921522
2017-03-17,81263.3918677621
2017-03-18,98440.85538775763
2017-03-19,92746.23006091829
2017-03-20,83425.81597928451
2017-03-21,79393.24282008922
2017-03-22,80712.6283094075
2017-03-23,75604.33055348229
2017-03-24,79542.97645886702
2017-03-25,96905.49892495367
2017-03-26,91520.32824491544
2017-03-27,79405.3036019102
2017-03-28,76600.6327029999
2017-03-29,78672.53290388998
2017-03-30,76026.84497215587
2017-03-31,80442.7628478157
2017-04-01,96969.63570403882
2017-04-02,91644.39318464982
2017-04-03,82976.83835170756
2017-04-04,80655.8267067466
2017-04-05,81396.30125674787
2017-04-06,76805.49461873993
2017-04-07,79967.00789290418
2017-04-08,97654.46843441902
2017-04-09,91230.27535390042
2017-04-10,80241.1372278341
2017-04-11,76830.61747659376
2017-04-12,78368.06748640075
2017-04-13,75273.90402434304
2017-04-14,79509.04069084226
2017-04-15,97056.17231185341
2017-04-16,91713.06505772503
2017-04-17,81890.32302139382
2017-04-18,79494.98253410056
2017-04-19,80894.9030965164
2017-04-20,77777.52405386575
2017-04-21,80240.96611836084
2017-04-22,97581.95853393408
2017-04-23,91112.53586344677
2017-04-24,80411.94621564959
2017-04-25,77091.61971334134
2017-04-26,77876.19828829238
2017-04-27,76061.47161315232
2017-04-28,78498.08242450982
2017-04-29,95384.05305981114
2017-04-30,91210.741680823
2017-05-01,80427.99873973592
2017-05-02,77642.55153076023
2017-05-03,80641.68123846079
2017-05-04,78591.46263481458
2017-05-05,80891.91489123358
2017-05-06,98797.26656097443
2017-05-07,92213.92222635164
2017-05-08,81712.30269047982
2017-05-09,77734.00224203146
2017-05-10,78546.10002271584
2017-05-11,75895.33393568272
2017-05-12,78401.9945559301
2017-05-13,95611.55729507288
2017-05-14,90888.32336039153
2017-05-15,79589.58596657071
2017-05-16,77202.09798272027
2017-05-17,79603.56681295355
2017-05-18,77697.90537767667
2017-05-19,82043.37053785607
2017-05-20,98728.830827492
2017-05-21,93012.21404868408
2017-05-22,82166.39946422513
2017-05-23,78672.51070841479
2017-05-24,79442.89982338123
2017-05-25,75749.95697858882
2017-05-26,78965.84123534942
2017-05-27,95951.56173930665
2017-05-28,90855.98467759891
2017-05-29,79016.58011429568
2017-05-30,76098.27125293325
2017-05-31,78746.23890479121
2017-06-01,76465.32164652024
2017-06-02,81492.5432476228
2017-06-03,99366.49477376463
2017-06-04,93643.54309452209
2017-06-05,83553.47517405488
2017-06-06,79368.83294939341
2017-06-07,80333.00005326196
2017-06-08,76306.26367666469
2017-06-09,79051.22160085264
2017-06-10,96783.24014269974
2017-06-11,91744.19279218322
2017-06-12,79079.84502803182
2017-06-13,76331.0616479902
2017-06-14,78901.06437593735
2017-06-15,76321.09721744973
2017-06-16,81193.17328079765
2017-06-17,98096.79232613966
2017-06-18,92501.84951123329
2017-06-19,84531.87233200803
2017-06-20,79638.24580132787
2017-06-21,80754.08191797018
2017-06-22,76951.69884608481
2017-06-23,79046.56518785421
2017-06-24,97815.67128729685
2017-06-25,91632.7286583911
2017-06-26,81098.69299172648
2017-06-27,76459.23433144418
2017-06-28,77606.80991938474
2017-06-29,75456.58178572643
2017-06-30,79579.6699247479
2017-07-01,97335.61735314745
2017-07-02,92629.27534997332
2017-07-03,82954.05333011171
2017-07-04,80321.35972719896
2017-07-05,80443.6143943713
2017-07-06,77549.98118492583
2017-07-07,79319.62623636262
2017-07-08,98094.90185602242
2017-07-09,92086.01437637069
2017-07-10,81076.84121517655
2017-07-11,76523.63779196238
2017-07-12,77616.7833075823
2017-07-13,74755.07329644181
2017-07-14,79118.2247991465
2017-07-15,97158.40191298901
2017-07-16,92208.02717861977
2017-07-17,81758.18076131181
2017-07-18,79601.21984928018
2017-07-19,80532.94355149198
2017-07-20,77371.39545283567
2017-07-21,80551.18476435314
2017-07-22,98158.25368877605
2017-07-23,92320.31404301609
2017-07-24,81285.00400729159
2017-07-25,76772.32585267433
2017-07-26,77770.6525137567
2017-07-27,75591.55700011643
2017-07-28,78530.18719709142
2017-07-29,96830.61155594717
2017-07-30,91356.76503752584
2017-07-31,80460.72183261708
2017-08-01,77371.65270669635
2017-08-02,80056.29254922117
2017-08-03,77520.85512384956
2017-08-04,81497.79153155687
2017-08-05,99421.67589394524
2017-08-06,92678.31834140085
2017-08-07,82254.4976392934
2017-08-08,78181.00793011428
2017-08-09,78817.34081883763
2017-08-10,75110.17286351843
2017-08-11,78182.76318386881
2017-08-12,97289.90112949764
2017-08-13,90925.82302461329
2017-08-14,79617.37799154043
2017-08-15,78272.92593861073
