date,transactions
2016-09-13,77876.09559200605
2016-09-14,78869.42192817258
2016-09-15,75275.97257038752
2016-09-16,80251.21193862431
2016-09-17,94866.77244269292
2016-09-18,89745.13838373887
2016-09-19,79403.95084985578
2016-09-20,77558.21399617198
2016-09-21,78868.89611751409
2016-09-22,75588.98051912717
2016-09-23,80863.56748965493
2016-09-24,95754.24154152979
2016-09-25,90874.07378161185
2016-09-26,80732.22999908664
2016-09-27,79036.4553328554
2016-09-28,80441.92002988156
2016-09-29,77197.4733173032
2016-09-30,82445.89987345508
2016-10-01,97248.38763167577
2016-10-02,92219.57291613398
2016-10-03,81872.1313409368
2016-10-04,79919.18497031582
2016-10-05,81023.01171734603
2016-10-06,77441.10727714178
2016-10-07,82326.19908781613
2016-10-08,96750.42766805225
2016-10-09,91340.06937627993
2016-10-10,80619.77827651158
2016-10-11,78314.6278102061
2016-10-12,79098.44910922986
2016-10-13,75239.52744144475
2016-10-14,79900.26748862161
2016-10-15,94161.05368587177
2016-10-16,88654.68989339414
2016-10-17,77910.40534154362
2016-10-18,75655.71554656574
2016-10-19,76564.64151119984
2016-10-20,72903.35345231328
2016-10-21,77829.85260408618
2016-10-22,92417.91816342025
2016-10-23,87291.70241581611
2016-10-24,76969.95768548826
2016-10-25,75168.17850821077
2016-10-26,76547.15516521978
2016-10-27,73358.99594780637
2016-10-28,78747.22136382775
2016-10-29,93771.14582947298
2016-10-30,89040.9174923351
2016-10-31,79062.1869138518
2016-11-01,77538.67493789102
2016-11-02,79121.12303224595
2016-11-03,76053.67121557
2016-11-04,81474.25548290211
2016-11-05,96439.23027409989
2016-11-06,91558.57824001544
2016-11-07,81340.67151776786
2016-11-08,79494.85041663812
2016-11-09,80680.30062733524
2016-11-10,77152.2742430269
2016-11-11,82062.2490641356
2016-11-12,96482.23663780214
2016-11-13,91039.60844192703
2016-11-14,80261.41365968267
2016-11-15,77876.46553738517
2016-11-16,78563.69009999819
2016-11-17,74597.79641882522
2016-11-18,79148.87768175668
2016-11-19,93306.16877285825
2016-11-20,87712.3450851324
2016-11-21,76907.3509647242
2016-11-22,74630.04894861634
2016-11-23,75566.19655819293
2016-11-24,71993.82127403142
2016-11-25,77082.61248297089
2016-11-26,91917.56346731202
2016-11-27,87133.25311686136
2016-11-28,77257.7581457013
2016-11-29,76014.48668939061
2016-11-30,78070.43706420145
2016-12-01,75681.94668428328
2016-12-02,81994.54177397063
2016-12-03,98067.11045373401
2016-12-04,94506.77631075724
2016-12-05,85813.4488990238
2016-12-06,85682.32630931516
2016-12-07,88752.83685797002
2016-12-08,87255.06760086048
2016-12-09,94310.27291339257
2016-12-10,110955.66867566465
2016-12-11,107779.87294073649
2016-12-12,99267.9545457983
2016-12-13,99104.35146516525
2016-12-14,101922.13462722716
2016-12-15,99949.65589441727
2016-12-16,106311.16701259985
2016-12-17,122051.61138889186
2016-12-18,117771.94876167536
2016-12-19,107973.97630725277
2016-12-20,106362.91292464122
