date,transactions
2016-09-13,80367.0
2016-09-14,81886.0
2016-09-15,75483.0
2016-09-16,80610.0
2016-09-17,97499.0
2016-09-18,94345.0
2016-09-19,81429.0
2016-09-20,77608.0
2016-09-21,78775.0
2016-09-22,73545.0
2016-09-23,79507.0
2016-09-24,94388.0
2016-09-25,92915.0
2016-09-26,77182.0
2016-09-27,74165.0
2016-09-28,77848.0
2016-09-29,83792.0
2016-09-30,87428.0
2016-10-01,105572.0
2016-10-02,100646.0
2016-10-03,86220.0
2016-10-04,80330.0
2016-10-05,81073.0
2016-10-06,78172.0
2016-10-07,90250.0
2016-10-08,94991.0
2016-10-09,90881.0
2016-10-10,80029.0
2016-10-11,72375.0
2016-10-12,76395.0
2016-10-13,75010.0
2016-10-14,83029.0
2016-10-15,98871.0
2016-10-16,96231.0
2016-10-17,79787.0
2016-10-18,78289.0
2016-10-19,78173.0
2016-10-20,73095.0
2016-10-21,78019.0
2016-10-22,93418.0
2016-10-23,93799.0
2016-10-24,76122.0
2016-10-25,73841.0
2016-10-26,74249.0
2016-10-27,70572.0
2016-10-28,81174.0
2016-10-29,98651.0
2016-10-30,83827.0
2016-10-31,80162.0
2016-11-01,92896.0
2016-11-02,85572.0
2016-11-03,78103.0
2016-11-04,79994.0
2016-11-05,96498.0
2016-11-06,96692.0
2016-11-07,78801.0
2016-11-08,77488.0
2016-11-09,77427.0
2016-11-10,72788.0
2016-11-11,80292.0
2016-11-12,96119.0
2016-11-13,96807.0
2016-11-14,80136.0
2016-11-15,76290.0
2016-11-16,78369.0
2016-11-17,74410.0
2016-11-18,83456.0
2016-11-19,94660.0
2016-11-20,93697.0
2016-11-21,78586.0
2016-11-22,76930.0
2016-11-23,79328.0
2016-11-24,74586.0
2016-11-25,83890.0
2016-11-26,95616.0
2016-11-27,99517.0
2016-11-28,85256.0
2016-11-29,87991.0
2016-11-30,88508.0
2016-12-01,84532.0
2016-12-02,87033.0
2016-12-03,100637.0
2016-12-04,100258.0
2016-12-05,88424.0
2016-12-06,83706.0
2016-12-07,86615.0
2016-12-08,83880.0
2016-12-09,89351.0
2016-12-10,103409.0
2016-12-11,100875.0
2016-12-12,88540.0
2016-12-13,89726.0
2016-12-14,95973.0
2016-12-15,98732.0
2016-12-16,101639.0
2016-12-17,123810.0
2016-12-18,120843.0
2016-12-19,124711.0
2016-12-20,138921.0
2016-12-21,153338.0
2016-12-22,171169.0
2016-12-23,142381.5
2016-12-24,113594.0
2016-12-25,93020.0
2016-12-26,95257.0
2016-12-27,104623.0
2016-12-28,118947.0
2016-12-29,131826.0
2016-12-30,100727.0
2016-12-31,69628.0
2017-01-01,43728.5
2017-01-02,17829.0
2017-01-03,89018.0
2017-01-04,88846.0
2017-01-05,80412.0
2017-01-06,83344.0
2017-01-07,100975.0
2017-01-08,97323.0
2017-01-09,80506.0
2017-01-10,77696.0
2017-01-11,76217.0
2017-01-12,74909.0
2017-01-13,83105.0
