date,transactions
2016-09-13,77650.63943931842
2016-09-14,77894.51706478924
2016-09-15,77573.42191235823
2016-09-16,84139.99626861814
2016-09-17,99496.02573068865
2016-09-18,89588.78436026147
2016-09-19,81005.74058526619
2016-09-20,79982.26283217536
2016-09-21,80949.20930727647
2016-09-22,75313.47686068267
2016-09-23,81987.04274050202
2016-09-24,93290.20277416882
2016-09-25,92559.8491980715
2016-09-26,77357.59139068703
2016-09-27,76067.5246979811
2016-09-28,79378.40834042504
2016-09-29,78321.4873694744
2016-09-30,81450.88837689579
2016-10-01,97934.56014665637
2016-10-02,92588.48653957443
2016-10-03,79274.74740144539
2016-10-04,78297.43062353806
2016-10-05,80542.28555599059
2016-10-06,76410.39852467868
2016-10-07,79735.65198565095
2016-10-08,97012.71660364789
2016-10-09,93767.82018120596
2016-10-10,77504.07287007656
2016-10-11,74439.32569506648
2016-10-12,77232.22345104085
2016-10-13,78990.2876675802
2016-10-14,82711.28377591212
2016-10-15,95928.92497082052
2016-10-16,93032.65625573395
2016-10-17,79646.05195392274
2016-10-18,78935.14199876098
2016-10-19,79311.15288827762
2016-10-20,74862.88798595905
2016-10-21,81495.94185341749
2016-10-22,97858.98942932462
2016-10-23,93452.67106911268
2016-10-24,76940.30310014996
2016-10-25,77568.94992986335
2016-10-26,79979.51226433941
2016-10-27,78182.73681644947
2016-10-28,81793.73387682538
2016-10-29,98822.79338896403
2016-10-30,93775.99180482372
2016-10-31,78441.71566261665
2016-11-01,76057.01731578805
2016-11-02,78677.74554598787
2016-11-03,76532.21818641943
2016-11-04,80545.91104994161
2016-11-05,97984.2272105778
2016-11-06,93298.23552992204
2016-11-07,76369.01264361569
2016-11-08,74828.2676665294
2016-11-09,78011.06795409013
2016-11-10,77880.23398213953
2016-11-11,80034.842336724
2016-11-12,97616.75157815781
2016-11-13,93645.61285659067
2016-11-14,78168.06229588865
2016-11-15,75613.01630969711
2016-11-16,78627.65986765134
2016-11-17,75552.05853828783
2016-11-18,82248.80558380748
2016-11-19,97380.54970903954
2016-11-20,91733.10505841258
2016-11-21,77136.08643699843
2016-11-22,75726.08057653731
2016-11-23,77820.64664976056
2016-11-24,77628.89147132427
2016-11-25,81468.77527363713
2016-11-26,96468.89671070427
2016-11-27,92649.57150403489
2016-11-28,75103.26994112004
2016-11-29,73364.40417910345
2016-11-30,79084.3695803566
2016-12-01,76398.72008814437
2016-12-02,80050.50540960733
2016-12-03,96975.92536469303
2016-12-04,91576.96164987748
2016-12-05,77299.40286456286
2016-12-06,75017.6487464487
2016-12-07,78775.08880954188
2016-12-08,77835.89588466623
2016-12-09,81217.86493329128
2016-12-10,96298.09325976548
2016-12-11,92821.75110630688
2016-12-12,78139.93489967966
2016-12-13,76588.32433722937
2016-12-14,78286.47980004537
2016-12-15,75144.11570735805
2016-12-16,80806.0037999749
2016-12-17,96935.98139832431
2016-12-18,94553.09722361778
