date,transactions
2016-09-13,83504.0
2016-09-14,79719.0
2016-09-15,75262.0
2016-09-16,79604.0
2016-09-17,94115.0
2016-09-18,91610.0
2016-09-19,77125.0
2016-09-20,83504.0
2016-09-21,79719.0
2016-09-22,75262.0
2016-09-23,79604.0
2016-09-24,94115.0
2016-09-25,91610.0
2016-09-26,77125.0
2016-09-27,83504.0
2016-09-28,79719.0
2016-09-29,75262.0
2016-09-30,79604.0
2016-10-01,94115.0
2016-10-02,91610.0
2016-10-03,77125.0
2016-10-04,83504.0
2016-10-05,79719.0
2016-10-06,75262.0
2016-10-07,79604.0
2016-10-08,94115.0
2016-10-09,91610.0
2016-10-10,77125.0
2016-10-11,83504.0
2016-10-12,79719.0
2016-10-13,75262.0
2016-10-14,79604.0
2016-10-15,94115.0
2016-10-16,91610.0
2016-10-17,77125.0
2016-10-18,83504.0
2016-10-19,79719.0
2016-10-20,75262.0
2016-10-21,79604.0
2016-10-22,94115.0
2016-10-23,91610.0
2016-10-24,77125.0
2016-10-25,83504.0
2016-10-26,79719.0
2016-10-27,75262.0
2016-10-28,79604.0
2016-10-29,94115.0
2016-10-30,91610.0
2016-10-31,77125.0
2016-11-01,83504.0
2016-11-02,79719.0
2016-11-03,75262.0
2016-11-04,79604.0
2016-11-05,94115.0
2016-11-06,91610.0
2016-11-07,77125.0
2016-11-08,83504.0
2016-11-09,79719.0
2016-11-10,75262.0
2016-11-11,79604.0
2016-11-12,94115.0
2016-11-13,91610.0
2016-11-14,77125.0
2016-11-15,83504.0
2016-11-16,79719.0
2016-11-17,75262.0
2016-11-18,79604.0
2016-11-19,94115.0
2016-11-20,91610.0
2016-11-21,77125.0
2016-11-22,83504.0
2016-11-23,79719.0
2016-11-24,75262.0
2016-11-25,79604.0
2016-11-26,94115.0
2016-11-27,91610.0
2016-11-28,77125.0
2016-11-29,83504.0
2016-11-30,79719.0
2016-12-01,75262.0
2016-12-02,79604.0
2016-12-03,94115.0
2016-12-04,91610.0
2016-12-05,77125.0
2016-12-06,83504.0
2016-12-07,79719.0
2016-12-08,75262.0
2016-12-09,79604.0
2016-12-10,94115.0
2016-12-11,91610.0
2016-12-12,77125.0
2016-12-13,83504.0
2016-12-14,79719.0
2016-12-15,75262.0
2016-12-16,79604.0
2016-12-17,94115.0
2016-12-18,91610.0
2016-12-19,77125.0
2016-12-20,83504.0
2016-12-21,79719.0
2016-12-22,75262.0
2016-12-23,79604.0
2016-12-24,94115.0
2016-12-25,91610.0
2016-12-26,77125.0
2016-12-27,83504.0
2016-12-28,79719.0
2016-12-29,75262.0
2016-12-30,79604.0
2016-12-31,94115.0
2017-01-01,91610.0
2017-01-02,77125.0
2017-01-03,83504.0
2017-01-04,79719.0
2017-01-05,75262.0
2017-01-06,79604.0
2017-01-07,94115.0
2017-01-08,91610.0
2017-01-09,77125.0
2017-01-10,83504.0
2017-01-11,79719.0
2017-01-12,75262.0
2017-01-13,79604.0
2017-01-14,94115.0
2017-01-15,91610.0
2017-01-16,77125.0
2017-01-17,83504.0
2017-01-18,79719.0
2017-01-19,75262.0
2017-01-20,79604.0
2017-01-21,94115.0
2017-01-22,91610.0
2017-01-23,77125.0
2017-01-24,83504.0
2017-01-25,79719.0
2017-01-26,75262.0
2017-01-27,79604.0
2017-01-28,94115.0
2017-01-29,91610.0
2017-01-30,77125.0
2017-01-31,83504.0
2017-02-01,79719.0
2017-02-02,75262.0
2017-02-03,79604.0
2017-02-04,94115.0
2017-02-05,91610.0
2017-02-06,77125.0
2017-02-07,83504.0
2017-02-08,79719.0
2017-02-09,75262.0
2017-02-10,79604.0
2017-02-11,94115.0
2017-02-12,91610.0
2017-02-13,77125.0
2017-02-14,83504.0
2017-02-15,79719.0
2017-02-16,75262.0
2017-02-17,79604.0
